mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_var_0,mfcc_var_1,mfcc_var_2,mfcc_var_3,mfcc_var_4,mfcc_var_5,mfcc_var_6,mfcc_var_7,mfcc_var_8,mfcc_var_9,mfcc_var_10,mfcc_var_11,mfcc_var_12,mfcc_delta_mean_0,mfcc_delta_mean_1,mfcc_delta_mean_2,mfcc_delta_mean_3,mfcc_delta_mean_4,mfcc_delta_mean_5,mfcc_delta_mean_6,mfcc_delta_mean_7,mfcc_delta_mean_8,mfcc_delta_mean_9,mfcc_delta_mean_10,mfcc_delta_mean_11,mfcc_delta_mean_12,mfcc_delta_var_0,mfcc_delta_var_1,mfcc_delta_var_2,mfcc_delta_var_3,mfcc_delta_var_4,mfcc_delta_var_5,mfcc_delta_var_6,mfcc_delta_var_7,mfcc_delta_var_8,mfcc_delta_var_9,mfcc_delta_var_10,mfcc_delta_var_11,mfcc_delta_var_12,spectral_centroid_mean,spectral_centroid_var,spectral_rolloff_mean,spectral_rolloff_var,spectral_flux_mean,spectral_flux_var,spectral_contrast_mean_0,spectral_contrast_mean_1,spectral_contrast_mean_2,spectral_contrast_mean_3,spectral_contrast_mean_4,spectral_contrast_mean_5,spectral_contrast_mean_6,spectral_contrast_var_0,spectral_contrast_var_1,spectral_contrast_var_2,spectral_contrast_var_3,spectral_contrast_var_4,spectral_contrast_var_5,spectral_contrast_var_6,envelope_mean,envelope_var,spectral_bandwidth_mean,spectral_bandwidth_var,rms_mean,rms_var,energy,amplitude_mean,amplitude_var,dynamic_range,tempo_0,beat_strength_mean,beat_strength_var,ibi_var,ibi_mean,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_var_0,chroma_var_1,chroma_var_2,chroma_var_3,chroma_var_4,chroma_var_5,chroma_var_6,chroma_var_7,chroma_var_8,chroma_var_9,chroma_var_10,chroma_var_11,tonnetz_mean_0,tonnetz_mean_1,tonnetz_mean_2,tonnetz_mean_3,tonnetz_mean_4,tonnetz_mean_5,tonnetz_var_0,tonnetz_var_1,tonnetz_var_2,tonnetz_var_3,tonnetz_var_4,tonnetz_var_5,hpr,harmonic_energy,percussive_energy,zcr_mean,zcr_var,onset_acf_mean,onset_acf_var,skewness,kurtosis,file_name
-289.74127,143.90283,-27.002756,24.065563,-1.1469277,-6.3004317,-2.745879,-3.524174,-3.0163455,-3.1469986,-7.264607,-1.6910166,3.0758982,7189.6147,441.12094,132.03838,69.9974,64.76552,68.73208,39.928543,38.083458,66.4467,57.430454,46.85889,54.88918,71.739716,-0.008348174,0.019993078,0.010232747,0.02042336,0.011901223,-0.008324015,-0.0061156205,0.0021859945,0.016769722,-0.007838836,-0.023640059,-0.029727502,0.0057779844,64.51523,6.2177725,2.8696923,1.948151,1.1424558,0.9292481,0.8504222,0.7159557,0.81840825,0.95334667,0.85909027,1.0163708,1.1109444,1360.1636476762342,88025.19865836998,2568.9211250181265,358184.91568139824,1.1952474,1.443047,17.94342388104987,18.582694889156777,22.08825626001387,22.210204121300354,21.483471413565574,22.562093578084095,18.213051539629294,21.232873401601324,20.57733843336894,15.884008821504526,10.607271751805294,8.335973568236454,5.024875082552789,4.8425793789134906,0.029932553,0.0012129915,1572.5759014703503,58297.67414443382,0.037281636,0.0007161745,0.002108948853065493,0.029932553,0.0012129915,0.9204407,161.4990234375,1.1952474,1.443047,6.111923761348141e-10,0.0007307336079971895,0.3973468,0.26718575,0.42278108,0.2366052,0.3069271,0.586658,0.20618558,0.37584955,0.19589043,0.3441258,0.46545467,0.19895323,0.0819059,0.03184245,0.091870695,0.039202176,0.04172386,0.124801815,0.016575977,0.08173724,0.01718056,0.058399517,0.12161314,0.015293602,-0.009928722103656144,0.22739190191356043,-0.1269245791246817,-0.05770657868437899,-0.00792341948015973,-0.03590582383667641,0.015164845713341512,0.009746827538132106,0.03137906510407783,0.04451063403100967,0.006032360208770032,0.0038510301187939066,0.991512482927791,1087.2177,68.21033,0.0721379845804331,0.0004892190010232708,925.0362442002678,324811.8124686948,-0.039093856833517564,5.049236956928818,m00292.wav
-16.719742,94.1185,-32.79254,61.47652,-10.0955,34.224144,-11.96456,28.192856,-15.318691,19.32519,-8.285293,17.9421,-7.449494,290.95218,286.02377,205.88324,190.5849,53.785866,67.91277,73.271774,50.54407,54.55836,57.010647,49.062748,40.432587,48.02961,0.0052056103,-0.005671968,-0.017030923,-0.005072152,0.00906468,0.0032283112,-0.005187244,-0.0016171418,-0.008653398,-0.013092923,-0.014813483,0.013870242,0.006463358,8.37552,9.916892,5.803461,3.0193484,1.639264,1.7966373,1.9900248,1.3577334,1.6843151,1.3748994,1.3556036,1.3209205,1.2828304,2410.8778425688492,211038.75643793176,4950.005437935035,768333.4735549203,1.1168295,0.25194252,18.60548281732103,14.544712593197247,17.015289721326717,16.794449152183102,16.196337049368907,16.942455507481284,44.32703693611461,24.2890175680899,13.98496643593855,13.625221680092624,8.559159129422673,4.5919636519303975,4.439073544342696,9.598527103746871,0.18652362,0.019627923,2227.683409308153,66046.53631061752,0.23133783,0.0008229766,0.05441898310516641,0.18652362,0.019627923,1.9906006,112.34714673913044,1.1168295,0.25194252,1.3457787396286963e-09,0.0010481229528848575,0.30334052,0.2642525,0.3308671,0.300248,0.5163532,0.3212495,0.4021351,0.46984386,0.32918805,0.3373542,0.27247792,0.59440035,0.020491818,0.011530474,0.015892252,0.0129345115,0.11516751,0.019008646,0.028459659,0.10470375,0.023433609,0.064116105,0.014468866,0.10661581,0.1184840295064844,-0.06236318352613673,0.10551379849645896,0.03588046974229511,-0.0031841360311503425,-0.025726276591754377,0.004394344849232049,0.015235780993620924,0.016787486188957278,0.01030142064444992,0.002415292479771846,0.0023541656605830068,0.30516334250891347,19879.707,5584.8066,0.12828881779292342,0.0017919672320269378,807.1343920800764,206568.1164770103,0.12673966977568993,-0.12023389054922085,m00293.wav
-299.6929,103.63919,-27.674166,51.015617,12.293651,16.498365,-10.951071,-0.887635,3.8555367,12.946044,-12.410851,2.478124,5.1832843,5247.3022,658.11725,288.74384,109.83698,147.41714,69.64057,95.66361,127.04919,319.0153,214.81473,346.4123,266.0793,231.80795,-0.0813664,-0.037884,-0.016120719,-0.0022529962,0.020600647,-0.009029752,-0.005363444,-0.00037334173,0.042362977,-0.0005921263,-0.024213567,0.0005975356,0.008931282,15.521477,3.396877,2.9705532,1.317374,1.2344222,1.0026002,0.9596592,1.343644,1.685129,1.555904,1.6117966,1.6411101,1.1628428,1807.9280823768647,222103.62788586607,3073.2943576892403,641974.970333155,1.0087476,0.2957523,15.84136903270745,20.428034350237244,24.500365116253043,22.685046810751857,31.926449814323608,27.818631589882745,34.06687235235782,21.1395728375299,23.039006341771394,17.333789517781266,15.961451528716042,49.29740161329522,22.73166567329246,18.766469336462343,0.07067384,0.0035280795,1439.0486310930316,51233.61162160891,0.08412108,0.0014408538,0.00852287228682566,0.07067384,0.0035280795,0.8669739,95.703125,1.0087476,0.2957523,9.050099654795258e-09,0.0012215950209871183,0.43773592,0.16939057,0.13893418,0.15607557,0.3963293,0.124485485,0.2100586,0.14060864,0.15075204,0.40168166,0.16044863,0.4852024,0.11558436,0.017841885,0.0159009,0.011275579,0.13195145,0.008221857,0.04366788,0.007614328,0.040195346,0.1403004,0.008741103,0.14726312,0.23109650363447135,-0.06664595283516203,0.008011949717874486,0.1901217237912977,0.008017683988889761,0.05869593914927395,0.024270994366407173,0.05044989142634024,0.059003811697467747,0.044966554898845344,0.008181601106967938,0.016201335019425906,1.0881576083004658,5419.094,43.455173,0.13096813370069604,0.003376393906664151,658.5167860187801,145120.7166806983,0.17834323825078263,0.32544842389836903,m00309.wav
-12.502043,91.31737,-23.075956,50.965084,-12.095052,30.911148,-14.991018,23.05281,-14.263139,23.069014,-17.673542,13.15619,-15.185923,800.03076,219.14156,163.0033,164.18864,96.3954,53.477486,110.34421,53.00325,65.641014,72.259155,52.553795,40.956818,54.711452,0.041916087,-0.008123019,-0.022134803,-0.0006553697,-0.009848195,-0.00045355142,0.0002843845,-0.0023798593,0.01267183,0.017271258,-0.00018788158,0.0040021907,0.011280274,28.995234,8.186706,5.9490533,5.817379,3.3289413,1.8733084,3.0557454,1.6645072,2.018105,2.6656184,1.7016284,1.3849216,1.8045225,2566.91858339228,166904.43468768013,5444.63627012036,577871.2398889569,1.1831388,1.1374284,22.11189374793205,14.710459711580077,16.377042758305784,15.787399969889929,15.669711409183314,16.086526621655736,43.742405638400854,23.812328848915936,15.317803416807363,14.032684730397964,8.630170006128061,6.299209912725588,3.8052747323370784,36.8752599152422,0.17608745,0.019190637,2408.7330633112547,39800.37490453531,0.22039165,0.0015616345,0.05019742416523559,0.17608745,0.019190637,1.9936218,135.99917763157896,1.1831388,1.1374284,6.194551937617641e-10,0.0008508478018072902,0.47559944,0.55140436,0.42484477,0.7603836,0.5332342,0.54040974,0.5748452,0.49829522,0.64034736,0.5499903,0.5992893,0.5379073,0.03147848,0.08803862,0.015430757,0.05231973,0.025523655,0.030857224,0.041852456,0.028855007,0.0827166,0.034821257,0.03999196,0.03910366,-0.08147383364461974,-0.03112408203873359,0.031414338415639446,0.005583376900998022,0.002638649221782569,0.01734086026366274,0.0029943823695154086,0.002697316125582892,0.00829028062259496,0.005233562737596148,0.0007829458211595028,0.0009838997629617663,0.13978836257507407,14649.604,8153.987,0.1251472774071926,0.0018088827491985445,906.2508121160992,302693.2138164619,0.05221312339873233,0.37760162910324047,m00318.wav
-73.37298,97.49157,16.85425,-0.5943872,7.1818285,4.8678546,0.7571247,-5.54804,0.99840695,4.9286504,-5.832595,-4.9275804,-0.031149644,4160.4854,805.47253,538.2104,261.12643,266.88626,176.42776,140.01073,159.60016,116.38881,99.40958,78.4816,85.958275,71.79204,0.12565748,0.04809354,-0.032368712,0.00861132,-0.015364627,0.016983608,0.019014508,0.0017783201,0.018719226,0.033608623,0.012841641,-0.0023059964,0.0021577645,89.6092,20.754461,13.339877,5.389391,6.129969,3.0939982,2.8012114,2.6137178,2.10306,1.99003,2.2188883,1.9992921,1.7442182,2525.5919589591927,1009068.4977675598,5552.801896026682,4962314.647269265,1.4684824,3.2670064,23.05419348222171,16.148042456468126,20.404100961892855,20.438198591531567,20.543939809538927,17.858626277131354,15.555748875963232,21.22700120520166,14.966451158036953,19.309192220062496,16.407913828046535,15.431143854250369,11.424050428036253,3.7658473063037916,0.15476789,0.02221532,2848.409561296772,276177.4173653846,0.19562604,0.007855848,0.04616842476576105,0.15476789,0.02221532,1.9999695,75.99954044117646,1.4684824,3.2670064,1.6980934568428062e-10,0.0015406903502141595,0.587766,0.34477502,0.5207877,0.39366648,0.52026236,0.3957257,0.36076066,0.62042475,0.50225794,0.67084026,0.43183935,0.52769977,0.07159623,0.031946722,0.079898216,0.055121616,0.0650171,0.07272412,0.04015043,0.074288495,0.059869952,0.084179066,0.07212904,0.07449826,0.11583227855062238,0.07227716750177923,0.014471643011547205,0.06935172455568268,0.0009989908664692717,0.011231988498995836,0.010008794944851119,0.015885632774768507,0.018718661106049497,0.01440059781304216,0.0017758645835731955,0.0026756119669921366,0.13906353097702215,15165.192,7686.5376,0.10349447747486465,0.0038883941585913686,1396.8504741992906,838101.4273318992,-0.054570073306973055,2.0023129984096437,m00321.wav
-108.06734,127.27673,-44.952744,31.253359,4.3463645,-4.941817,-15.889656,14.636189,-7.799102,-1.2097644,2.8209624,17.278034,-4.09775,4240.022,782.3608,276.9053,159.27397,429.4048,115.43492,251.42216,297.661,135.32,276.19208,320.9096,295.17905,259.062,-0.44979993,-0.12313292,0.0341535,-0.038807675,0.009638587,-5.3344797e-06,0.0031941542,0.010599851,0.023383657,-0.0010789311,-0.0008572345,-0.017250637,-0.0095877955,38.03378,9.161511,3.8683848,2.1469967,1.7824512,1.4704274,1.4746578,1.6538109,1.2688054,1.0068815,1.5876179,1.4890159,1.3077335,1702.24789858299,118941.11188785244,2820.988903306935,420435.2080917343,1.1630255,0.2620274,17.89125737599584,15.705738219608731,21.03737595677151,21.36713449181416,21.899668251984913,19.210742483151996,34.61062309820021,14.034188485221671,16.852739250517487,33.09743955817795,18.34677907976612,12.936553858812006,17.963106783547076,10.548639442237503,0.14122513,0.01266575,1602.739219435898,56700.65192146309,0.17407946,0.0022719372,0.03261028354265769,0.14122513,0.01266575,1.4056396,95.703125,1.1630255,0.2620274,4.941035371064522e-09,0.001215986394557823,0.4826725,0.31558844,0.3131315,0.3437002,0.28717157,0.33329812,0.22867702,0.3333788,0.37098193,0.2830928,0.38053504,0.34945747,0.12895505,0.036656484,0.050883695,0.07749066,0.047602877,0.0840055,0.029823003,0.06987632,0.11452303,0.052307464,0.10927463,0.044908755,-0.05022422598121275,0.07760323662657848,0.0337371094041763,0.05542794037808737,0.0003380867766478356,0.001992331392484781,0.013451448841335829,0.009174814094390416,0.019773155467124038,0.043194625694038966,0.0035901367663321647,0.00359863828349357,1.7963879257115551,14241.447,2363.7732,0.11507495897545662,0.001497649881276577,889.4842350551512,288733.42968376545,0.013745664230287384,0.12003400358170646,m00323.wav
-366.2604,181.60039,-5.51421,26.999447,-4.8282466,4.6016793,-10.550474,0.15556988,-11.136406,3.576607,-10.338357,-1.0807841,-4.597426,4060.884,146.32722,323.00748,88.948654,120.98059,91.96386,50.671295,48.02346,94.59772,50.42526,63.2506,88.806435,95.8159,0.0140107395,0.03194386,0.0046768393,-0.01118638,0.0008602172,-0.012432957,-0.0057986076,-0.0026959535,0.0016910301,-0.007819404,-0.0059163533,-0.0054773535,0.0009933731,6.8046618,1.6973398,2.122209,0.9884491,0.82114047,0.79924995,0.83198464,0.77277225,0.69922864,0.65858227,0.6520933,0.7430227,0.91484493,901.7378802312896,27398.60073827457,1456.4555652733468,128584.09280150285,0.86807156,0.07639839,20.26717689127462,20.98008593270454,25.20150767254174,25.723022262169245,23.539330522784773,21.394262792089243,26.920104407517485,25.082956285949603,14.497058265111509,16.587158225872482,17.65668220632515,11.436517715783756,9.215802333193293,19.396252042238668,0.023059784,0.00048314044,1171.8336152642564,26254.158830701108,0.028405773,0.000207415,0.0010148942721472335,0.023059784,0.00048314044,0.38867188,135.99917763157896,0.86807156,0.07639839,3.0801662703560817e-09,0.0008465608465608467,0.6163371,0.2066387,0.24207279,0.06891578,0.16227835,0.35326245,0.074105084,0.2534391,0.10954119,0.41788468,0.31518567,0.10465537,0.14096636,0.04225856,0.077791795,0.0025427865,0.021118633,0.11462301,0.0033129693,0.05450809,0.013367806,0.12578085,0.10117557,0.0037836377,0.08587058726719413,0.33287343508909917,-0.1924671071901347,0.11812037191183002,0.021543573389297105,0.06870667996651755,0.04097140126831303,0.04416731730877915,0.03613629675515737,0.08127759353094788,0.006908646656532547,0.01673072757703023,0.21920773959383635,611.59155,6.701055,0.053432620963843776,0.0002786471350840096,487.5838999467487,85670.93776646309,-0.041144088994981835,1.8703709899944263,m00324.wav
-278.80756,160.00061,-28.392517,23.027172,-2.7092493,3.0009243,-11.297819,-0.51610196,-11.366227,3.1746962,-5.085273,4.348031,-4.0713315,9722.196,463.69586,433.08383,140.63689,195.01576,59.311607,87.9476,52.64646,87.21992,45.803677,96.37831,71.870544,64.22416,-0.0658771,-0.010158839,0.0018311595,-0.033625018,-0.006270433,-0.0051428564,-0.008661804,-0.011454664,-0.012264703,-0.01574478,0.023180334,0.0109983655,-0.0050839786,19.18363,3.8229816,1.5589646,1.1822915,1.107859,0.73048747,0.7643154,0.8400056,0.85112745,0.9758005,1.0248315,0.8201572,0.90323156,1211.4313268289068,56499.84613369235,2237.3880691705335,309056.5071535483,1.027299,0.38343054,21.135889901073128,17.580329718601558,21.570759577988458,22.240865951740265,22.083932280489933,21.980321717971865,30.12779913081663,31.855181915194123,18.20395028598374,17.6256165372722,12.095966072279635,9.210088111934706,8.892251292751222,26.223885618316714,0.038438227,0.0017016213,1367.4757152666234,56077.18643390493,0.047870062,0.00088586984,0.003179118624314175,0.038438227,0.0017016213,0.78723145,107.666015625,1.027299,0.38343054,9.357496919066117e-10,0.0010651782080353506,0.46293995,0.2840037,0.34439874,0.362693,0.3757574,0.639098,0.27556226,0.3549727,0.1894203,0.31049302,0.42039764,0.22577487,0.08588426,0.05605472,0.07827359,0.08654146,0.05018852,0.13212286,0.039219823,0.09536081,0.028187623,0.042332627,0.09306726,0.025457682,-0.04419837712787267,0.1859596845682596,-0.08163154247013042,-0.012467934170195243,-0.003055649569071396,-0.002211434253810497,0.017336320438022943,0.011374985129230249,0.04707035052415886,0.03157847716407691,0.007155655637935349,0.003814343555196814,0.005563207676324332,1717.9576,81.705505,0.06844094402552205,0.0003942288851744094,682.998824056278,167682.36002365063,-0.08009651765632081,2.724856963239022,m00331.wav
-140.7743,55.93842,-12.305976,44.334286,-10.598108,10.867343,-0.94542086,22.24718,-9.377724,15.238384,-3.057164,9.061381,-8.799073,784.4522,431.2669,296.31116,152.56409,152.633,70.59812,141.85373,102.819824,102.54987,57.755367,75.44971,62.577484,60.576797,0.0005594181,0.014893977,-0.02659851,0.02748314,-0.002392367,0.0036137374,0.003133237,-0.0023303134,-0.017330762,-0.001893669,0.003988496,-0.0006507452,-0.0015294576,28.200937,8.748686,9.788514,4.8060827,3.7167497,2.0211265,2.3286147,2.856543,2.229513,1.600572,1.7004002,1.4024649,1.4763819,3237.0244682555635,346479.40299677406,6228.183401156468,958772.02917519,1.1960003,0.74464035,20.257098676402205,14.519068678994753,17.935466752789576,19.160763735930068,19.00764813301489,18.276025801559236,40.08849129580221,26.982296314395068,13.087023980145577,22.697418516936786,22.200502970574526,13.840421998313566,9.181921169246051,21.673765338617258,0.039854623,0.0010616513,2572.856199120334,73851.98794376774,0.050436046,0.00010291364,0.0026500418828367817,0.039854623,0.0010616513,0.61450195,123.046875,1.1960003,0.74464035,2.219448196845443e-09,0.0009651111906751005,0.42288795,0.56206083,0.42442763,0.5478672,0.39917496,0.5490794,0.526425,0.4186113,0.5732518,0.3941567,0.5935135,0.37508908,0.040327553,0.09748073,0.04315613,0.057062224,0.036577955,0.044016898,0.08732874,0.03895243,0.081536785,0.028817669,0.082648925,0.025056984,-0.12253439756485068,-0.012025074326421463,-0.03600264449689584,-0.03208813129881744,0.005952489099376215,-0.007991601687071604,0.008927421164706736,0.010989109127244209,0.008799204608133689,0.015876325473847583,0.0014697624287369271,0.0015556785534226807,0.16108947752536648,831.0411,373.76416,0.1980427965487239,0.003335326267375043,925.8519500967969,285710.4713583885,-0.024126983771906047,0.7986451090513138,m00348.wav
-34.210644,40.406387,17.489128,13.413984,13.248571,7.451953,18.189602,2.7271252,4.349294,5.8229604,-1.1435416,3.1195772,2.4273858,5024.262,936.2127,494.87915,262.62625,138.8924,118.36736,124.881256,80.423775,72.13024,100.07401,80.414444,72.24786,66.58377,0.14786024,0.04360245,-0.043827392,-0.00038633324,0.010314166,0.0019186032,0.0013711303,0.015178486,0.015110582,0.0044549927,-0.0075136162,0.010448842,0.016992768,202.47731,35.36535,20.49772,9.119619,4.8624187,3.883934,4.5634117,2.6308217,2.5639212,3.4366307,2.5854828,2.3314362,2.0615494,4036.598130555536,1293802.793438125,8331.018094728828,1910382.92916323,2.0375092,8.41512,19.382204719134474,14.836270049456912,17.398081622213965,17.985195341051035,17.99529589206183,17.72378018609395,15.274847499954552,27.790895441973994,30.51636820592414,37.47907115791024,23.981334872042797,16.254514428568903,13.364140034431513,2.6815500893747766,0.17524797,0.038939375,3342.1673492869427,108473.07317977399,0.23100165,0.016217662,0.06965123462972257,0.17524797,0.038939375,1.9999695,112.34714673913044,2.0375092,8.41512,4.525776372976804e-10,0.001057910343624629,0.5728756,0.59062153,0.628777,0.49979258,0.54409736,0.66976684,0.677559,0.79937327,0.7942562,0.7715459,0.59867305,0.44994664,0.0436059,0.0287261,0.0452791,0.025871929,0.026373075,0.048503924,0.03126517,0.048170287,0.035284936,0.042663164,0.037070286,0.028690241,0.014059749431653215,0.029040515749808146,-0.03995666819158589,-0.0021949037491751046,-0.001455287081463014,-0.0015505717553007579,0.0020170755313638224,0.0015715378099534307,0.003147559117211232,0.0028505830392203148,0.0003699691576404643,0.0003447940331760242,0.16007619587325111,11015.645,22181.314,0.21382753589037123,0.013473513042164858,2690.19158649752,4898851.79221351,-0.005684660470016077,3.1321679681129257,m00355.wav
4.0256367,83.2709,-37.250732,62.33895,-14.855973,23.411692,-10.471727,16.797785,-7.9595847,16.292543,-11.260961,13.323189,-7.821479,2087.9878,521.84546,431.26712,274.47205,143.716,101.3178,96.3347,83.87959,79.832756,68.75613,53.982513,54.860573,45.646122,-0.009591562,-0.012194761,-0.005003554,0.008845494,0.0055408254,-0.0048942366,-0.013919975,0.003087462,0.0037845515,0.005783244,-0.0068491516,0.0074749193,-0.0050287913,88.31621,16.425543,20.865034,8.667442,6.1876016,3.746729,3.406966,3.2012384,3.1259325,2.8093393,2.0707347,2.2832599,1.5878547,2716.919668513006,258841.3055628029,5123.145380927349,1030599.6008600794,1.344181,2.2826467,19.232734355382355,12.736624226003688,15.849130992169318,15.593280376653732,15.204806269970723,17.057972656739942,37.00041868199757,20.92288224816115,13.17567481861317,14.605500184321077,10.051197389538956,4.8579212342195515,5.602520434730012,135.7879447716984,0.18787278,0.025037596,2208.8088417462245,126516.19069259305,0.23981513,0.0027619046,0.06033377054453501,0.18787278,0.025037596,1.999939,161.4990234375,1.344181,2.2826467,5.046276801732221e-10,0.00075139146567718,0.54715455,0.52632546,0.53747004,0.43874592,0.51063323,0.6506048,0.60016185,0.6189934,0.7131167,0.7901011,0.5065145,0.5044878,0.049300503,0.024332365,0.048881993,0.025505226,0.019052446,0.051288866,0.048204858,0.041042045,0.044804648,0.039653048,0.030076155,0.030693114,0.030087800917690633,0.008071125114605483,-0.064731617813263,0.017809880734619036,-0.014814884081867586,0.00793542878195206,0.0029226306908475344,0.0016182035599358888,0.0053232943818036955,0.0031082126927204695,0.00046410890155173146,0.0006043084741950135,-0.05902953024458124,14668.075,11305.051,0.16219169929427688,0.0020723548022456586,1170.1554662139163,540218.9876976808,-0.015061375787403452,0.9551162020434814,m00356.wav
-71.62305,81.1083,16.360794,8.947616,13.826506,-0.7539969,12.51142,-0.65418315,3.0359156,3.063342,-3.2248902,-1.3291912,-0.6551508,5432.93,1128.5688,980.402,399.1246,246.43224,271.88766,220.73492,155.92168,126.63363,125.947556,120.39627,75.67503,74.23443,0.010357742,0.0033305287,0.008189984,-0.02702459,0.0041546957,-0.008171683,-0.02069273,-0.031584438,-0.017682929,-0.0035622434,0.0014367837,-0.030467143,-0.028072085,112.90004,20.760815,28.55579,7.5132217,8.081995,9.418552,4.9679327,3.9183068,4.011925,3.3351626,3.234455,2.3646321,2.2768345,2843.3506413882114,1167292.64639967,6481.061145047854,6048507.528603557,1.8906739,5.9403086,22.05267947117399,15.737591165106904,19.302264042454997,19.198814525450814,19.403705138818832,19.44543646236994,16.053280365838347,31.32724968487777,25.61460097143607,23.13882877235348,24.161702932653444,19.261662991372695,20.29394172500722,4.831278672757927,0.16012539,0.020820051,3039.5268473844667,333875.16080637247,0.2022344,0.0055193272,0.04646018415043598,0.16012539,0.020820051,1.9835815,117.45383522727273,1.8906739,5.9403086,8.893371777884167e-10,0.0010058309037900876,0.59569985,0.59077257,0.5011636,0.5824597,0.59835386,0.6831193,0.5028814,0.52553785,0.61871666,0.4641084,0.5020807,0.4469435,0.06679094,0.08500924,0.043099992,0.055520684,0.04778313,0.057243288,0.03159401,0.037136212,0.056180608,0.036479227,0.056382075,0.04351233,-0.048230936332280504,0.023324227127465538,-0.029097114478606134,0.05494998262623248,-0.004513804156197932,-0.007807609659734147,0.0036360354996730388,0.003551065667732378,0.005967923848445191,0.005682648845886638,0.0009764513053910917,0.0006899265597137868,0.06713771127608577,14019.145,8296.823,0.12496148129350348,0.007398071339511408,2315.7674149406516,2998580.887478975,0.06303870862181904,1.4086154199039367,m00357.wav
-43.095963,75.37249,-47.823303,53.022266,-12.325955,36.862835,-8.285685,28.386372,-14.524615,22.091658,-7.344944,15.974339,-13.12713,411.2994,235.56201,191.80861,82.60553,74.324646,78.32349,66.56636,73.3178,48.442715,38.87827,50.74977,31.307697,36.307335,-0.009928227,-0.006072312,-0.0036723423,0.0008706508,0.006369548,0.0012633759,0.0017557926,-0.01152193,0.009046439,-0.0014360147,0.014391512,0.0037036815,0.0045700227,11.88545,8.38189,5.1814327,2.4393647,2.3756804,1.7662437,2.115874,1.4038223,1.3161368,0.9892112,1.4361719,0.8979785,0.9775384,2752.2932207719223,155566.26724581505,5234.80827880293,420371.3980952353,1.1669793,0.45395938,17.90159013702515,14.624015637575958,16.620956713303684,16.555356740823903,15.511799801609932,16.9343675650999,43.76737428215368,13.969729963026293,13.472710247412769,16.333363562177855,12.292605916283982,5.361177018579236,4.797999567433949,5.1755385636496225,0.11955891,0.009120721,2205.750624658058,29364.40167753652,0.15011945,0.0008581981,0.02341505765176779,0.11955891,0.009120721,1.5975952,99.38401442307692,1.1669793,0.45395938,8.989381424863522e-10,0.0011952003023431594,0.5344138,0.44723684,0.4742678,0.40839794,0.5365543,0.51080495,0.48224005,0.6494807,0.781708,0.8852402,0.6118618,0.55876106,0.033006996,0.016890967,0.0340367,0.015910752,0.028525513,0.033220474,0.01796125,0.030995823,0.031940553,0.02724297,0.029484123,0.023704184,0.044043406200383425,0.011030493834990997,-0.035698023975495013,0.039232502355076526,-0.005730651055651344,0.0023819223724807046,0.0038308853822374223,0.0023867605394542212,0.0024700540403821904,0.0031952291108196702,0.0005696527284193137,0.0004648554208131625,0.6316580707843961,5901.832,3712.1895,0.16667346408546016,0.0022376638522286956,881.3380826928936,259765.3850397013,0.1046649927451573,0.4528731931474752,m00359.wav
